ID Proof,Location,Division,Department,Visitor Name,Visitor Mobile,Access Card,Visitor Company,To Meet,Remarks,Time In,Time Out,Visit Duration,Logged Out,Host Log,Pass ID,Auth By,Questions,Type of Visitor,Assets
5.00E+11,Mumbai,Corporate,MIRSD,Conny Reichartz,7224607429,M-823/P,Gigashots,Engelbert Howlings,BY CALL,19 Oct 2022 10:14PM,20/10/22 00:07,,,,SEBI/00885807/23,,"Laptop Sr. No. :,Place of Meeting: 4BE FLR",Vendor,NA
1.44E+11,Mumbai,Corporate,ISD1,Lexi Ollivierre,8314666699,Z-842/P,Centimia,Katine Hattoe,BY CALL,23 Sep 2022 12:30AM,29/08/22 11:25,,,,SEBI/58265405/77,,"Laptop Sr. No. :,Place of Meeting: 8XZ FLR",Visitor,NA
9.93E+11,Mumbai,,GSD,Aggy Helsby,1544102989,V-350/P,VRISE SECURITIES,Jamill Copelli,,04 Sep 2022 03:14PM,,,,,SEBI/77890981/95,,"Laptop Sr. No. :,Place of Meeting: 0PU FLR",,NA
4.83E+11,Mumbai,Corporate,OIAE,Laetitia Stanyland,1254682726,Z-744/P,Yodel,Joelle Kohn,BY MAIL,16 Sep 2022 03:45AM,,,,,SEBI/22573141/37,,"Laptop Sr. No. :,Place of Meeting: 2GG FLR",Vendor,NA
4.39E+11,Mumbai,Corporate,ISD1,Avery Clynter,6587818263,Y-808/P,Latz,Lancelot Peevor,BY MAIL,21 Oct 2022 11:46PM,12/06/22 10:29,,,,SEBI/57932536/15,,"Laptop Sr. No. :,Place of Meeting: 3BI FLR",,NA
3.39E+11,Mumbai,Corporate,OCH,Garrard Fearnsides,2412255295,I-342/P,Oyoyo,Tine Foro,BY MAIL,11 Oct 2022 05:18PM,04/06/22 05:04,,,,SEBI/01709618/47,,"Laptop Sr. No. :,Place of Meeting: 3IH FLR",Visitor,NA
9.40E+11,Mumbai,Corporate,OIAE,Karilynn Knox,2258789743,K-252/P,Mydo,Zared Wheelhouse,BY MAIL,14 Oct 2022 06:34PM,03/01/22 22:35,,,,SEBI/28604734/08,,"Laptop Sr. No. :,Place of Meeting: 3MF FLR",,NA
4.12E+11,Mumbai,Corporate,LIB,Adey Sterman,9534454817,F-069/P,Fivespan,Mart Tellenbrok,BY MAIL,13 Oct 2022 08:57PM,17/10/22 04:43,,,,SEBI/90361957/03,,"Laptop Sr. No. :,Place of Meeting: 0TS FLR",Vendor,NA
2.91E+11,Mumbai,Corporate,IDT,Findlay Wreakes,3531145017,P-382/P,Flipopia,Renado Harmes,BY MAIL,01 Nov 2022 03:07AM,,,,,SEBI/47586861/45,,"Laptop Sr. No. :,Place of Meeting: 2ZQ FLR",,NA
7.59E+11,Mumbai,Corporate,PNS,Klarrisa Cotmore,8973226040,X-406/P,Riffwire,Alasteir Ondrak,AS PER NID,18 Sep 2022 02:39AM,,,Manually,,SEBI/92836158/87,,"Laptop Sr. No. :,Place of Meeting: 5NI FLR",Vendor,NA
1.85E+11,Mumbai,Corporate,PNS,Lanie Hazlewood,5762647917,C-970/P,Kazio,Catriona Woodcraft,AS PER NID,06 Oct 2022 01:58PM,,,,,SEBI/25628189/19,,"Laptop Sr. No. :,Place of Meeting: 2HT FLR",,NA
9.11E+11,Mumbai,Corporate,ISD1,Ashby Langthorne,6093282307,Y-742/P,Aimbu,Inglebert Kobpal,AS PER NID,15 Sep 2022 10:20PM,,,Manually,,SEBI/75591686/73,,"Laptop Sr. No. :,Place of Meeting: 0PP FLR",Visitor,NA
3.51E+11,Mumbai,,CFD,Corby Paule,8575745344,F-990/P,Tagcat,Ewan Gartan,,09 Oct 2022 07:03AM,28/01/22 08:53,,,,SEBI/68672062/77,,"Laptop Sr. No. :,Place of Meeting: 6GG FLR",Visitor,NA
6.54E+11,Mumbai,Corporate,CFD,Murray Peacey,5375559338,E-778/P,Miboo,Celka Heeron,BY MAIL,12 Sep 2022 09:02PM,,,Manually,,SEBI/59350836/57,,"Laptop Sr. No. :,Place of Meeting: 5ZG FLR",,NA
6.47E+11,Mumbai,Corporate,OCH,Fayina Self,3204417888,D-021/P,Yoveo,Bernard Affleck,AS PER NID,20 Oct 2022 01:18AM,01/09/22 05:02,,,,SEBI/38865768/50,,"Laptop Sr. No. :,Place of Meeting: 2TM FLR",Visitor,NA
9.51E+11,Mumbai,Corporate,PNS,Farr Ambrosch,7312452620,Y-962/P,Brainlounge,Fredelia Knapp,BY CALL,27 Oct 2022 07:38AM,15/12/22 05:43,,Manually,,SEBI/58197772/98,,"Laptop Sr. No. :,Place of Meeting: 6IX FLR",Vendor,NA
6.21E+11,Mumbai,Corporate,PNS,Cad D'Elia,1031817528,Q-713/P,Twitterworks,Drew Tudhope,BY MAIL,25 Sep 2022 03:18AM,07/11/22 18:05,,,,SEBI/52809140/72,,"Laptop Sr. No. :,Place of Meeting: 9DS FLR",Vendor,NA
7.84E+11,Mumbai,,IVD,Chrissie Whaites,3325840131,Y-456/P,Trupe,Rebekah Nayshe,,03 Oct 2022 11:23AM,,,,,SEBI/48448620/19,,"Laptop Sr. No. :,Place of Meeting: 0FB FLR",Visitor,NA
7.47E+11,Mumbai,Corporate,ISD1,Bianca Quickenden,5146646964,T-900/P,Linktype,Melita Toothill,BY CALL,09 Oct 2022 10:56PM,07/04/22 15:04,,,,SEBI/98975864/21,,"Laptop Sr. No. :,Place of Meeting: 2LJ FLR",,NA
5.45E+11,Mumbai,Corporate,OIAE,Lenore Roggers,9542490557,O-916/P,Voomm,Ethelin Lorking,BY CALL,04 Oct 2022 07:19PM,,,,,SEBI/63662267/14,,"Laptop Sr. No. :,Place of Meeting: 2AB FLR",,NA
4.66E+11,Mumbai,Corporate,OIAE,Zachary Matteotti,5249859585,N-375/P,Oyoloo,Justine Bessey,BY CALL,22 Sep 2022 04:47AM,,,Manually,,SEBI/35697845/30,,"Laptop Sr. No. :,Place of Meeting: 7DE FLR",Vendor,NA
2.73E+11,Mumbai,Corporate,GSD,Eryn McDougald,3428793812,B-684/P,Mybuzz,Ariel Snedden,BY CALL,14 Sep 2022 03:32AM,25/10/22 08:58,,,,SEBI/94732915/63,,"Laptop Sr. No. :,Place of Meeting: 8VH FLR",Visitor,NA
5.66E+11,Mumbai,,CFD,Thain Storck,4714137066,Z-447/P,Thoughtbridge,Lida Spurdon,,31 Oct 2022 01:51PM,,,,,SEBI/16930739/54,,"Laptop Sr. No. :,Place of Meeting: 7HM FLR",,NA
7.56E+11,Mumbai,Corporate,OIAE,Erasmus Heningam,8837897099,Z-430/P,Aibox,Zitella Mackin,AS PER NID,27 Oct 2022 12:12PM,,,Manually,,SEBI/43783718/80,,"Laptop Sr. No. :,Place of Meeting: 3XC FLR",Vendor,NA
8.11E+11,Mumbai,,LIB,Amity Goozee,8627723267,I-504/P,Quatz,Pia Weddeburn - Scrimgeour,,07 Oct 2022 11:19AM,,,Manually,,SEBI/05639307/23,,"Laptop Sr. No. :,Place of Meeting: 3TT FLR",,NA
8.97E+11,Mumbai,,MIRSD,Jayme Chaytor,1261904184,E-525/P,Skippad,Markus Kolushev,,17 Oct 2022 05:08PM,,,,,SEBI/90428199/88,,"Laptop Sr. No. :,Place of Meeting: 0SD FLR",,NA
4.18E+11,Mumbai,Corporate,OIAE,Kermit Dunstall,6652013349,Y-734/P,Rhyzio,Urban Fraschini,BY CALL,06 Sep 2022 10:03AM,26/03/22 21:11,,,,SEBI/94210115/53,,"Laptop Sr. No. :,Place of Meeting: 0SA FLR",,NA
8.42E+11,Mumbai,Corporate,LIB,Frederik Heart,4599433681,X-116/P,Jaxnation,Martita Sydes,AS PER NID,14 Sep 2022 07:16AM,,,,,SEBI/43184111/17,,"Laptop Sr. No. :,Place of Meeting: 3UI FLR",Vendor,NA
7.38E+11,Mumbai,Corporate,FMD,Danette Akister,6012769189,S-834/P,Skyba,Kellia Eyckelberg,BY MAIL,19 Sep 2022 05:22AM,28/11/21 13:47,,,,SEBI/63150385/74,,"Laptop Sr. No. :,Place of Meeting: 9OI FLR",Vendor,NA
4.94E+11,Mumbai,,PNS,Roda Spiniello,4653231792,M-404/P,Oozz,Agatha Dutch,,26 Sep 2022 02:59AM,07/07/22 07:00,,,,SEBI/91314121/91,,"Laptop Sr. No. :,Place of Meeting: 2PP FLR",Vendor,NA
9.55E+11,Mumbai,Corporate,CFD,Tonya Crinkley,3627306389,I-297/P,Babblestorm,Karlotte Leivesley,BY CALL,01 Nov 2022 08:50PM,13/06/22 12:20,,,,SEBI/91583938/69,,"Laptop Sr. No. :,Place of Meeting: 2YZ FLR",Vendor,NA
7.44E+11,Mumbai,Corporate,IVD,Tanhya Tenney,8122324934,X-179/P,Photospace,Cornie Benz,BY CALL,09 Oct 2022 08:55AM,20/10/22 08:57,,Manually,,SEBI/13512833/03,,"Laptop Sr. No. :,Place of Meeting: 8LF FLR",,NA
4.49E+11,Mumbai,Corporate,PNS,Gunther Kollas,6797257200,R-345/P,Riffwire,Denyse Tully,BY MAIL,14 Sep 2022 08:07AM,,,Manually,,SEBI/83736575/38,,"Laptop Sr. No. :,Place of Meeting: 2FM FLR",Visitor,NA
4.19E+11,Mumbai,Corporate,GSD,Tamarah Huddlestone,6821489073,W-958/P,Thoughtstorm,Phyllis Saffin,BY CALL,07 Oct 2022 07:56PM,15/03/22 18:51,,Manually,,SEBI/57405588/74,,"Laptop Sr. No. :,Place of Meeting: 7IB FLR",Visitor,NA
9.07E+11,Mumbai,Corporate,FMD,Perrine Attersoll,7748542386,Q-952/P,Eabox,Agatha Spuner,BY MAIL,06 Oct 2022 07:06PM,23/10/22 19:17,,,,SEBI/66829965/06,,"Laptop Sr. No. :,Place of Meeting: 5SO FLR",Visitor,NA
8.84E+11,Mumbai,Corporate,IDT,Nolly Gong,9685252247,Q-326/P,Skalith,Rasla Stairmond,BY CALL,08 Sep 2022 02:01AM,14/01/22 10:51,,,,SEBI/25767351/79,,"Laptop Sr. No. :,Place of Meeting: 8QS FLR",,NA
2.32E+11,Mumbai,Corporate,IVD,Cassandra Ferrant,1628367233,D-111/P,Trupe,Vladamir Allcroft,BY CALL,28 Sep 2022 07:27PM,20/06/22 12:11,,,,SEBI/53108321/45,,"Laptop Sr. No. :,Place of Meeting: 3GC FLR",,NA
3.84E+11,Mumbai,Corporate,IVD,Essie Clouston,6293530931,T-031/P,Skiptube,Cecilla Chicken,AS PER NID,17 Oct 2022 10:45PM,12/09/22 08:30,,,,SEBI/57235828/44,,"Laptop Sr. No. :,Place of Meeting: 7AJ FLR",,NA
3.11E+11,Mumbai,Corporate,FMD,Christoffer Besant,6979647714,M-337/P,Katz,Dalli Arrigo,BY MAIL,24 Oct 2022 07:21PM,14/01/22 00:56,,,,SEBI/16175541/20,,"Laptop Sr. No. :,Place of Meeting: 8RQ FLR",,NA
6.28E+11,Mumbai,Corporate,GSD,Wiatt Tatershall,7895085445,K-821/P,Yabox,Emanuel Cockle,BY MAIL,26 Sep 2022 01:32PM,,,,,SEBI/91050951/32,,"Laptop Sr. No. :,Place of Meeting: 2UD FLR",,NA
9.97E+11,Mumbai,Corporate,OCH,Ciel Sinisbury,3509426032,W-642/P,Topicblab,Giacomo Bim,BY CALL,17 Oct 2022 11:40AM,,,Manually,,SEBI/50340818/68,,"Laptop Sr. No. :,Place of Meeting: 3MZ FLR",Vendor,NA
7.16E+11,Mumbai,,MIRSD,Dedie Labuschagne,5641461913,C-008/P,Zoovu,Gerhard Sainz,,20 Oct 2022 03:00PM,01/04/22 10:42,,,,SEBI/18615132/48,,"Laptop Sr. No. :,Place of Meeting: 0NI FLR",,NA
7.28E+11,Mumbai,Corporate,OIAE,Claiborn Greystock,1213405156,W-173/P,Gabtype,Jarib Heighway,AS PER NID,20 Oct 2022 01:35PM,,,,,SEBI/48387021/45,,"Laptop Sr. No. :,Place of Meeting: 2WH FLR",,NA
8.29E+11,Mumbai,Corporate,ISD1,Mylo Fairholm,1417000097,Y-541/P,Bubblemix,Harold Sumsion,BY MAIL,12 Oct 2022 09:08AM,17/12/22 19:38,,Manually,,SEBI/19827649/58,,"Laptop Sr. No. :,Place of Meeting: 4BR FLR",,NA
5.76E+11,Mumbai,Corporate,OCH,Jeth Gwatkin,4865583628,K-716/P,Oyonder,Lily Speirs,BY CALL,19 Oct 2022 01:54AM,,,,,SEBI/29923301/95,,"Laptop Sr. No. :,Place of Meeting: 3DL FLR",,NA
2.09E+11,Mumbai,Corporate,ISD1,Zollie Yurenev,8448672574,N-539/P,Mymm,Ilyssa Prop,BY CALL,12 Sep 2022 08:58AM,,,,,SEBI/93493401/87,,"Laptop Sr. No. :,Place of Meeting: 9CA FLR",,NA
2.47E+11,Mumbai,Corporate,IVD,Adaline Cummine,5151189009,T-255/P,Dabshots,Floria Basire,BY MAIL,21 Sep 2022 08:23AM,,,,,SEBI/05322006/46,,"Laptop Sr. No. :,Place of Meeting: 8MK FLR",,NA
6.93E+11,Mumbai,Corporate,GSD,Karly Galtone,1087384218,K-140/P,Yambee,Alexandros Howroyd,BY CALL,06 Sep 2022 09:36PM,,,,,SEBI/82720975/55,,"Laptop Sr. No. :,Place of Meeting: 9QV FLR",Visitor,NA
5.75E+11,Mumbai,,PNS,Krysta Acory,4661846421,U-008/P,Bluejam,Jolynn Fitzackerley,,06 Oct 2022 11:04AM,,,,,SEBI/00362960/88,,"Laptop Sr. No. :,Place of Meeting: 7KW FLR",,NA
6.29E+11,Mumbai,Corporate,MIRSD,Vasilis Thormwell,5866817026,R-549/P,InnoZ,Marci Bonds,AS PER NID,18 Sep 2022 04:34AM,26/04/22 05:33,,,,SEBI/86784622/03,,"Laptop Sr. No. :,Place of Meeting: 2HN FLR",Visitor,NA
4.54E+11,Mumbai,Corporate,IVD,Candice Tedorenko,8184037968,R-505/P,Livetube,Carla Fidele,AS PER NID,01 Nov 2022 07:08PM,,,,,SEBI/95437982/32,,"Laptop Sr. No. :,Place of Meeting: 0CK FLR",,NA
2.61E+11,Mumbai,,OIAE,Melvyn Boome,8022511255,B-300/P,Topicblab,Freddy O'Shirine,,02 Nov 2022 04:59AM,20/06/22 09:02,,,,SEBI/82568006/52,,"Laptop Sr. No. :,Place of Meeting: 8QB FLR",,NA
6.25E+11,Mumbai,Corporate,CFD,Sidnee McAllester,3204099165,T-122/P,Divavu,Jesus Vlasin,BY CALL,03 Sep 2022 05:30AM,09/07/22 18:40,,,,SEBI/07403943/28,,"Laptop Sr. No. :,Place of Meeting: 4SZ FLR",Visitor,NA
3.31E+11,Mumbai,Corporate,GSD,Arlene Cohrs,9565994580,F-006/P,Aivee,Hugh Instock,AS PER NID,14 Sep 2022 04:54AM,27/11/21 00:24,,,,SEBI/05458891/16,,"Laptop Sr. No. :,Place of Meeting: 4VN FLR",Vendor,NA
4.12E+11,Mumbai,Corporate,FMD,Vale Smiz,5132070087,U-341/P,Jaxspan,Tracee Bursnell,BY MAIL,02 Oct 2022 07:29AM,12/12/22 00:21,,Manually,,SEBI/44921200/60,,"Laptop Sr. No. :,Place of Meeting: 4ZP FLR",,NA
9.27E+11,Mumbai,Corporate,IDT,Mirabel Tellenbrok,1768451538,B-476/P,Pixope,Arin Shellshear,BY MAIL,14 Sep 2022 11:01PM,13/05/22 02:22,,,,SEBI/06966936/68,,"Laptop Sr. No. :,Place of Meeting: 9HM FLR",Vendor,NA
8.21E+11,Mumbai,Corporate,PNS,Jaymie D'Hooge,1031697791,P-228/P,Oyonder,Cal Rasch,BY MAIL,14 Oct 2022 06:00AM,,,,,SEBI/86809183/26,,"Laptop Sr. No. :,Place of Meeting: 5BH FLR",Vendor,NA
7.25E+11,Mumbai,,ISD1,Candra Steely,1251818306,U-650/P,Reallinks,Christiana Dabels,,29 Oct 2022 01:04PM,03/06/22 21:56,,,,SEBI/97980283/21,,"Laptop Sr. No. :,Place of Meeting: 6XK FLR",Visitor,NA
3.77E+11,Mumbai,Corporate,MIRSD,Ashby Cawdell,3555463251,X-004/P,Teklist,Shane Ponder,BY CALL,21 Sep 2022 08:42AM,,,,,SEBI/84306127/09,,"Laptop Sr. No. :,Place of Meeting: 2PD FLR",Vendor,NA
2.26E+11,Mumbai,Corporate,IVD,Ebba Dinsell,5418599664,V-122/P,Oba,Carline Blaasch,BY CALL,16 Oct 2022 08:48PM,,,,,SEBI/27386358/10,,"Laptop Sr. No. :,Place of Meeting: 4ZL FLR",Visitor,NA
9.62E+11,Mumbai,,IDT,Lettie Aguirrezabal,9144812605,W-075/P,Twitterbridge,Vincenz MacGaughie,,04 Sep 2022 05:33AM,,,,,SEBI/40613151/34,,"Laptop Sr. No. :,Place of Meeting: 6OX FLR",,NA
1.60E+11,Mumbai,,OIAE,Rupert Straine,1799129837,A-764/P,Topiclounge,Giorgi MacCosty,,01 Oct 2022 11:26AM,,,,,SEBI/04944359/14,"""""","Laptop Sr. No. :,Place of Meeting: 2BB FLR",Vendor,NA
6.00E+11,Mumbai,,PNS,Hildagarde Waterland,4445001745,R-335/P,Skivee,Alexis Cosley,,23 Sep 2022 11:55PM,21/04/22 01:27,,Manually,,SEBI/97987180/12,,"Laptop Sr. No. :,Place of Meeting: 4SS FLR",,NA
4.85E+11,Mumbai,Corporate,CFD,Angelle Rummery,2622269291,M-270/P,Jaxbean,Jenn Longbone,BY CALL,09 Oct 2022 10:18AM,30/11/22 03:09,,,,SEBI/90371365/46,,"Laptop Sr. No. :,Place of Meeting: 2VJ FLR",Visitor,NA
1.49E+11,Mumbai,,ISD1,Alejandra Rearie,9016036511,P-347/P,Thoughtbeat,Pepito MacRonald,,05 Oct 2022 12:08PM,,,Manually,,SEBI/17453653/81,,"Laptop Sr. No. :,Place of Meeting: 4BQ FLR",Vendor,NA
5.08E+11,Mumbai,Corporate,LIB,Orren Alldred,7812873051,W-346/P,Yodoo,Verile Sinson,AS PER NID,15 Sep 2022 09:21PM,,,,,SEBI/11580160/16,,"Laptop Sr. No. :,Place of Meeting: 3AJ FLR",Visitor,NA
6.51E+11,Mumbai,Corporate,IDT,Myrle Bulle,4923758543,W-576/P,Youspan,Wright Schulze,BY MAIL,26 Oct 2022 10:51PM,,,,,SEBI/92396460/36,,"Laptop Sr. No. :,Place of Meeting: 4RH FLR",Vendor,NA
7.99E+11,Mumbai,Corporate,PNS,Cristian Vile,6439859263,L-629/P,Photobug,Perrine Polycote,BY MAIL,14 Oct 2022 05:28AM,,,,,SEBI/02745956/08,,"Laptop Sr. No. :,Place of Meeting: 3CH FLR",,NA
5.37E+11,Mumbai,,LIB,Ardenia Tearney,3164618724,Y-160/P,Blogpad,Alvan Hundell,,01 Oct 2022 08:04AM,06/12/21 06:01,,,,SEBI/52147701/46,,"Laptop Sr. No. :,Place of Meeting: 9EU FLR",,NA
9.74E+11,Mumbai,Corporate,MIRSD,Emery Regis,5064644502,M-259/P,Podcat,Sheila-kathryn Skett,AS PER NID,21 Oct 2022 08:10AM,11/11/21 19:17,,,,SEBI/57078960/21,,"Laptop Sr. No. :,Place of Meeting: 9TX FLR",,NA
7.72E+11,Mumbai,,PNS,Franny Sinkins,5817358354,G-965/P,Agivu,Traci Swanborough,,09 Oct 2022 01:35PM,,,,,SEBI/51247810/30,,"Laptop Sr. No. :,Place of Meeting: 9LB FLR",,NA
8.78E+11,Mumbai,Corporate,OCH,Rogers Pawlicki,3038318460,F-809/P,Tavu,Brande Bonifazio,AS PER NID,20 Sep 2022 01:56PM,,,,,SEBI/76135607/06,,"Laptop Sr. No. :,Place of Meeting: 2HL FLR",Vendor,NA
9.23E+11,Mumbai,Corporate,GSD,Constancy Proudler,2062577336,B-248/P,Brainsphere,Gillan Holtaway,BY MAIL,25 Sep 2022 04:17AM,31/03/22 11:30,,,,SEBI/39658911/60,,"Laptop Sr. No. :,Place of Meeting: 4GH FLR",Vendor,NA
6.65E+11,Mumbai,Corporate,MIRSD,Gae Rupert,9547347775,F-725/P,Pixope,Selinda Twell,BY MAIL,14 Sep 2022 07:22PM,,,,,SEBI/20712301/40,,"Laptop Sr. No. :,Place of Meeting: 7TY FLR",Visitor,NA
6.86E+11,Mumbai,Corporate,CFD,Blondie Kleeborn,2681933427,F-829/P,Blognation,Gavrielle Coffelt,BY MAIL,06 Sep 2022 11:22AM,,,,,SEBI/86375817/80,,"Laptop Sr. No. :,Place of Meeting: 9ZK FLR",Vendor,NA
1.61E+11,Mumbai,Corporate,IDT,Lian Sancho,9146249652,I-317/P,Dabvine,Lem Sinney,BY MAIL,02 Oct 2022 01:40AM,,,,,SEBI/16408496/51,,"Laptop Sr. No. :,Place of Meeting: 1NP FLR",Vendor,NA
2.41E+11,Mumbai,,PNS,Janaye Vela,5732231948,X-434/P,Shuffletag,Arielle Vannuchi,,22 Sep 2022 10:12PM,23/08/22 02:06,,,,SEBI/46886170/69,,"Laptop Sr. No. :,Place of Meeting: 7LQ FLR",Visitor,NA
9.07E+11,Mumbai,Corporate,PNS,Jordanna Gawkroge,2758054343,V-095/P,Blogpad,Sena Zannetti,BY MAIL,18 Oct 2022 03:11PM,,,,,SEBI/31276150/59,,"Laptop Sr. No. :,Place of Meeting: 6FX FLR",,NA
6.38E+11,Mumbai,,GSD,Farrah Freear,9251680684,Y-535/P,Quamba,Nickolas Flores,,30 Sep 2022 10:20PM,05/09/22 07:58,,,,SEBI/36487011/88,,"Laptop Sr. No. :,Place of Meeting: 2ST FLR",Vendor,NA
2.78E+11,Mumbai,,OIAE,Stanleigh Jarvis,9829764540,U-691/P,Gigabox,Hagan Pagett,,31 Oct 2022 04:37PM,,,,,SEBI/17942360/43,,"Laptop Sr. No. :,Place of Meeting: 8VO FLR",Vendor,NA
1.23E+11,Mumbai,Corporate,GSD,Madelyn Kornilov,3055897731,G-978/P,Quamba,Tera Leyson,BY CALL,13 Sep 2022 12:34PM,16/02/22 15:52,,,,SEBI/47455909/37,,"Laptop Sr. No. :,Place of Meeting: 4MA FLR",Visitor,NA
6.93E+11,Mumbai,Corporate,OCH,Adah Janacek,3622011872,V-729/P,Jetpulse,Maryrose Lamplough,BY CALL,28 Oct 2022 07:23AM,,,,,SEBI/42970890/14,,"Laptop Sr. No. :,Place of Meeting: 3HD FLR",Vendor,NA
8.41E+11,Mumbai,,FMD,Tad Georgins,6497506491,O-833/P,Browsecat,Dorree Addeycott,,29 Oct 2022 08:52AM,02/05/22 21:58,,Manually,,SEBI/43853170/52,,"Laptop Sr. No. :,Place of Meeting: 7GM FLR",,NA
3.55E+11,Mumbai,Corporate,LIB,Roana Kimbley,3842109186,I-311/P,Ozu,Mariann Wardingly,BY MAIL,05 Oct 2022 12:17PM,,,,,SEBI/49188563/21,,"Laptop Sr. No. :,Place of Meeting: 6XW FLR",,NA
9.84E+11,Mumbai,Corporate,LIB,Claudina Glencrash,5639276482,N-804/P,Layo,Curr Nystrom,AS PER NID,22 Oct 2022 05:40AM,,,,,SEBI/90158528/65,,"Laptop Sr. No. :,Place of Meeting: 9JT FLR",Vendor,NA
2.66E+11,Mumbai,Corporate,OCH,Ekaterina Lortz,5545648160,A-859/P,Brightbean,Tarrah Defrain,BY CALL,20 Oct 2022 02:07AM,22/10/22 09:01,,Manually,,SEBI/84538267/13,,"Laptop Sr. No. :,Place of Meeting: 3GO FLR",Vendor,NA
7.16E+11,Mumbai,Corporate,MIRSD,Chancey Treleaven,5155985797,Q-883/P,Feednation,Aurelie Songist,AS PER NID,24 Sep 2022 07:00PM,24/09/22 12:48,,,,SEBI/05420193/35,,"Laptop Sr. No. :,Place of Meeting: 0SO FLR",Visitor,NA
2.73E+11,Mumbai,,FMD,Allsun Kingswood,2979862425,K-428/P,Wordify,Bran Pursglove,,22 Sep 2022 08:15PM,28/05/22 06:00,,,,SEBI/65150332/41,,"Laptop Sr. No. :,Place of Meeting: 3VF FLR",Vendor,NA
4.78E+11,Mumbai,Corporate,IVD,Maye Stennet,8779995055,O-351/P,Kanoodle,Wren Couttes,BY CALL,01 Nov 2022 03:09PM,,,,,SEBI/21666911/64,,"Laptop Sr. No. :,Place of Meeting: 5YB FLR",Visitor,NA
7.14E+11,Mumbai,,OIAE,Galven Maliffe,2818055850,F-903/P,Browsetype,Emera Blackboro,,24 Sep 2022 03:46PM,13/09/22 13:03,,,,SEBI/08836527/27,,"Laptop Sr. No. :,Place of Meeting: 5YN FLR",,NA
9.28E+11,Mumbai,Corporate,FMD,Clim Banstead,5322199246,D-277/P,JumpXS,Natty Cunney,BY MAIL,31 Oct 2022 01:38PM,05/11/21 22:26,,,,SEBI/16172372/03,,"Laptop Sr. No. :,Place of Meeting: 5GT FLR",Visitor,NA
8.74E+11,Mumbai,Corporate,PNS,Gunter Saiz,4344037631,K-328/P,Quaxo,Ikey Pyper,AS PER NID,04 Oct 2022 08:48AM,13/07/22 08:36,,Manually,,SEBI/29302904/62,,"Laptop Sr. No. :,Place of Meeting: 0ZV FLR",Visitor,NA
3.74E+11,Mumbai,Corporate,ISD1,Brear Bedham,7291703452,Y-498/P,Yamia,Erich Isakovitch,AS PER NID,22 Oct 2022 05:32AM,,,,,SEBI/59876716/07,,"Laptop Sr. No. :,Place of Meeting: 2RP FLR",,NA
2.45E+11,Mumbai,,IVD,Jim Mulkerrins,3658929850,A-382/P,Voonyx,Maddalena Desson,,08 Sep 2022 09:06PM,04/05/22 18:33,,,,SEBI/60797465/61,,"Laptop Sr. No. :,Place of Meeting: 7KK FLR",Vendor,NA
4.31E+11,Mumbai,Corporate,IDT,Marten Tewkesberry,8857555508,U-570/P,Bubblemix,Griswold Zannini,AS PER NID,08 Sep 2022 09:11AM,05/09/22 15:31,,,,SEBI/52418800/76,,"Laptop Sr. No. :,Place of Meeting: 6AR FLR",Visitor,NA
2.22E+11,Mumbai,Corporate,PNS,Selinda Hugo,3937201429,U-495/P,Wikivu,Hunfredo Jorio,BY MAIL,23 Sep 2022 12:47AM,15/07/22 01:11,,Manually,,SEBI/84816047/26,,"Laptop Sr. No. :,Place of Meeting: 4TN FLR",,NA
7.90E+11,Mumbai,Corporate,IVD,Hansiain Tarborn,5511607105,X-320/P,Youfeed,Welbie Brands,BY MAIL,26 Oct 2022 02:57PM,24/05/22 08:14,,,,SEBI/52726459/90,,"Laptop Sr. No. :,Place of Meeting: 8IV FLR",,NA
3.28E+11,Mumbai,Corporate,PNS,Tabatha Paulig,4672267398,Y-278/P,Livetube,Tara Streets,AS PER NID,03 Sep 2022 12:09PM,,,,,SEBI/90427098/90,,"Laptop Sr. No. :,Place of Meeting: 7MI FLR",Vendor,NA
4.22E+11,Mumbai,Corporate,PNS,Neda Peschka,3197281274,Y-211/P,Latz,Agnesse Haggeth,AS PER NID,30 Sep 2022 03:31PM,07/04/22 00:08,,,,SEBI/47463651/24,,"Laptop Sr. No. :,Place of Meeting: 6YJ FLR",Vendor,NA
3.61E+11,Mumbai,Corporate,OCH,Abba Diem,5921812524,W-362/P,Demizz,Johnnie Goldsberry,BY CALL,01 Oct 2022 05:27AM,05/05/22 05:23,,,,SEBI/04148621/01,,"Laptop Sr. No. :,Place of Meeting: 3IO FLR",Visitor,NA
8.47E+11,Mumbai,Corporate,ISD1,Bride Petley,7928574774,F-595/P,Fadeo,Maddi Keays,BY MAIL,12 Sep 2022 12:01AM,,,,,SEBI/09139610/15,,"Laptop Sr. No. :,Place of Meeting: 0RO FLR",Vendor,NA
1.53E+11,Mumbai,Corporate,LIB,Guenna Marcombe,7996734563,E-700/P,Jabbersphere,Gaby Bris,BY CALL,05 Oct 2022 03:59AM,,,,,SEBI/28408239/15,,"Laptop Sr. No. :,Place of Meeting: 2ID FLR",Visitor,NA
8.83E+11,Mumbai,Corporate,MIRSD,Binni McCabe,4169424227,V-345/P,Fiveclub,Rickert Jaskowicz,AS PER NID,23 Sep 2022 03:42PM,,,,,SEBI/70407509/85,,"Laptop Sr. No. :,Place of Meeting: 7WU FLR",,NA
